date,signals_count,buy_count,sell_count,skip_count,executable_count,rejected_count,risk_status,cumulative_drawdown,rolling_20d_return,rolling_20d_winrate,consecutive_losses,rejection_rate,action_tomorrow
2022-01-26,0,0,0,0,0,0,NORMAL,0.0,0.005172374534320845,0.8,0,0.0,continue
2022-01-27,0,0,0,0,0,0,NORMAL,0.0,0.006348710628456322,0.8,0,0.0,continue
2022-01-28,0,0,0,0,0,0,NORMAL,0.0,0.006792150187472146,0.85,0,0.0,continue
2022-02-07,11,10,1,0,3,8,NORMAL,-0.0005320284469608796,0.0014981126358388774,0.8,1,0.0,continue
2022-02-08,0,0,0,0,0,0,NORMAL,0.0,0.007755573970708696,0.8,0,0.0,continue
2022-02-09,0,0,0,0,0,0,NORMAL,0.0,0.008567034393681228,0.85,0,0.0,continue
2022-02-10,12,10,2,0,2,10,NORMAL,-0.0010653920589749537,0.007301313387977348,0.8,1,0.0,continue
2022-02-11,0,0,0,0,0,0,WARNING,-0.009034157886377486,-0.000800565606877246,0.75,2,0.0,warn
2022-02-14,0,0,0,0,0,0,NORMAL,0.0,0.011454506998120673,0.75,0,0.0,continue
2022-02-15,11,10,1,0,1,10,NORMAL,0.0,0.016235550510081742,0.75,0,0.0,continue
2022-02-16,0,0,0,0,0,0,NORMAL,0.0,0.039451934073607475,0.75,0,0.0,continue
2022-02-17,0,0,0,0,0,0,NORMAL,0.0,0.04702007034817646,0.75,0,0.0,continue
2022-02-18,12,10,2,0,2,10,NORMAL,0.0,0.05277228993709948,0.75,0,0.0,continue
2022-02-21,1,0,1,0,1,0,NORMAL,0.0,0.06641357620545763,0.75,0,0.0,continue
2022-02-22,1,0,1,0,1,0,NORMAL,-0.010555893602214412,0.05524669227629797,0.7,1,0.0,continue
2022-02-23,14,9,1,4,1,13,WARNING,-0.0019274054135460352,0.06449949340470029,0.75,0,0.3077,warn
2022-02-24,1,0,0,1,0,1,HALTED,-0.0245935160670024,0.04005849631321112,0.75,1,1.0,halt
2022-02-25,0,0,0,0,0,0,NORMAL,-0.0007178381393149913,0.06550660166013489,0.75,0,0.0,continue
2022-02-28,15,5,5,5,7,8,HALTED,-0.01478062128921511,0.05038237354137043,0.7,1,0.5,halt
2022-03-01,0,0,0,0,0,0,NORMAL,0.0,0.08056053022076926,0.7,0,0.0,continue
2022-03-02,0,0,0,0,0,0,NORMAL,0.0,0.10768947642345195,0.7,0,0.0,continue
2022-03-03,17,6,2,9,4,13,HALTED,0.0,0.11738527775783902,0.7,0,0.6,halt
2022-03-04,1,0,0,1,0,1,HALTED,-0.01964170489677088,0.09602104024800262,0.65,1,1.0,halt
2022-03-07,0,0,0,0,0,0,NORMAL,-0.03786918132772942,0.06901482300120643,0.65,2,0.0,continue
2022-03-08,12,4,5,3,5,7,HALTED,-0.07050062691301502,0.031780488847926947,0.6,3,0.4286,halt
2022-03-09,0,0,0,0,0,0,WARNING,-0.08740869246848293,0.014092283729055355,0.55,4,0.0,warn
2022-03-10,0,0,0,0,0,0,NORMAL,-0.07058901619212829,0.041087724181002594,0.6,0,0.0,continue
2022-03-11,13,6,3,4,5,8,WARNING,-0.05616722856267068,0.04430374842852025,0.65,0,0.4,warn
2022-03-14,0,0,0,0,0,0,NORMAL,-0.07751203416017427,0.01584625358680447,0.6,1,0.0,continue
2022-03-15,0,0,0,0,0,0,HALTED,-0.11793887980988116,-0.05042077265473932,0.55,2,0.0,halt
2022-03-16,13,5,4,4,4,9,HALTED,-0.07474458591961032,-0.011270132462345317,0.55,0,0.4444,halt
2022-03-17,1,0,1,0,1,0,WARNING,-0.0715858624465788,-0.013418389777259176,0.55,0,0.0,warn
2022-03-18,0,0,0,0,0,0,NORMAL,-0.04185130718342392,0.00508810163507456,0.55,0,0.0,continue
2022-03-21,21,5,4,12,7,14,HALTED,-0.025367341424530718,0.03328687813644082,0.55,0,0.7059,halt
2022-03-22,0,0,0,0,0,0,NORMAL,-0.024106990658265576,0.025678605247997366,0.6,0,0.0,continue
2022-03-23,0,0,0,0,0,0,NORMAL,-0.030283392421030647,0.04287057932065386,0.55,1,0.0,continue
2022-03-24,13,7,5,1,6,7,NORMAL,-0.044703311822543404,0.0028162379109848423,0.55,2,0.125,continue
2022-03-25,0,0,0,0,0,0,NORMAL,-0.02358992542853656,0.03961018731458066,0.55,0,0.0,continue
2022-03-28,1,0,1,0,1,0,NORMAL,-0.025905604010468996,0.00808342071853585,0.55,1,0.0,continue
2022-03-29,14,7,6,1,8,6,WARNING,-0.03766689844478402,-0.028663768272710888,0.5,2,0.125,warn
2022-03-30,0,0,0,0,0,0,WARNING,-0.040112870859518535,-0.040112870859518535,0.45,3,0.0,warn
2022-03-31,0,0,0,0,0,0,WARNING,-0.027944881281225235,-0.00846953244127957,0.45,0,0.0,warn
2022-04-01,14,1,13,0,13,1,WARNING,-0.032953761109266545,0.005108889688458573,0.45,1,0.0,warn
2022-04-06,0,0,0,0,0,0,NORMAL,-0.032816355957190464,0.04054254585527084,0.5,0,0.0,continue
2022-04-07,0,0,0,0,0,0,NORMAL,-0.032706431835529556,0.05994168493771701,0.55,0,0.0,continue
2022-04-08,0,0,0,0,0,0,NORMAL,-0.032578187026925325,0.040897761945387856,0.6,0,0.0,continue
2022-04-11,0,0,0,0,0,0,NORMAL,-0.032514064622623115,0.025060757218704044,0.6,0,0.0,continue
2022-04-12,0,0,0,0,0,0,NORMAL,-0.03255986633998162,0.04872927288462625,0.55,1,0.0,continue
2022-04-13,0,0,0,0,0,0,NORMAL,-0.032514064622623115,0.0968468207382791,0.6,0,0.0,continue
2022-04-14,0,0,0,0,0,0,NORMAL,-0.03244994221832072,0.04571131717540533,0.65,0,0.0,continue
2022-04-15,0,0,0,0,0,0,NORMAL,-0.03228505603582945,0.04233111584698146,0.65,0,0.0,continue
2022-04-18,0,0,0,0,0,0,NORMAL,-0.032294216379301306,0.00997453826924155,0.6,1,0.0,continue
2022-04-19,0,0,0,0,0,0,WARNING,-0.03219345260111225,-0.0070037784148938576,0.6,0,0.0,warn
2022-04-20,0,0,0,0,0,0,WARNING,-0.03220261294458392,-0.008295604342712815,0.55,1,0.0,warn
2022-04-21,0,0,0,0,0,0,WARNING,-0.03216597157069688,-0.0019413704323022474,0.55,0,0.0,warn
2022-04-22,0,0,0,0,0,0,NORMAL,-0.03211100950986652,0.013181561779200601,0.6,0,0.0,continue
2022-04-25,0,0,0,0,0,0,WARNING,-0.03207436813597949,-0.008689425609589962,0.65,0,0.0,warn
2022-04-26,0,0,0,0,0,0,WARNING,-0.03198276470126229,-0.00623878005644396,0.65,0,0.0,warn
2022-04-27,0,0,0,0,0,0,NORMAL,-0.03191864229696008,0.0059732499469613565,0.7,0,0.0,continue
2022-04-28,0,0,0,0,0,0,NORMAL,-0.03169879405363827,0.008765693955511855,0.75,0,0.0,continue
2022-04-29,0,0,0,0,0,0,WARNING,-0.03143314409295795,-0.00358854425490851,0.8,0,0.0,warn
2022-05-05,11,10,1,0,1,10,NORMAL,-0.02714473733205224,0.006006976237121542,0.8,0,0.0,continue
2022-05-06,1,0,1,0,1,0,NORMAL,-0.030687797479140726,0.0022007800598782268,0.8,1,0.0,continue
2022-05-09,0,0,0,0,0,0,NORMAL,-0.026613855250919964,0.006298580684425348,0.8,0,0.0,continue
2022-05-10,13,10,3,0,3,10,NORMAL,-0.01834562879096561,0.014711843422488435,0.8,0,0.0,continue
2022-05-11,0,0,0,0,0,0,NORMAL,-0.021210244973136623,0.011683704368350645,0.75,1,0.0,continue
2022-05-12,0,0,0,0,0,0,NORMAL,-0.0174617359998329,0.015606268351747499,0.75,0,0.0,continue
2022-05-13,12,10,2,0,2,10,NORMAL,-0.011912295464596283,0.02129412780557982,0.8,0,0.0,continue
2022-05-16,0,0,0,0,0,0,NORMAL,-0.0030030578994290798,0.030434481484508558,0.8,0,0.0,continue
2022-05-17,0,0,0,0,0,0,NORMAL,-0.009247358699331161,0.023806284567773783,0.75,1,0.0,continue
2022-05-18,14,12,2,0,2,12,NORMAL,0.0,0.045287798749060304,0.75,0,0.0,continue
2022-05-19,2,0,2,0,2,0,NORMAL,0.0,0.05585652289773346,0.8,0,0.0,continue
2022-05-20,0,0,0,0,0,0,NORMAL,0.0,0.058964276326681775,0.8,0,0.0,continue
2022-05-23,17,8,0,9,0,17,HALTED,0.0,0.08439819561795514,0.85,0,0.5294,halt
2022-05-24,0,0,0,0,0,0,NORMAL,-0.03509672387753072,0.04627995466806856,0.8,1,0.0,continue
2022-05-25,0,0,0,0,0,0,NORMAL,-0.006192391067319694,0.07758118714785045,0.8,0,0.0,continue
2022-05-26,21,7,4,10,5,16,HALTED,-0.003027231682845241,0.08091085921030139,0.8,0,0.5882,halt
2022-05-27,0,0,0,0,0,0,NORMAL,0.0,0.0883473215167514,0.8,0,0.0,continue
2022-05-30,0,0,0,0,0,0,NORMAL,0.0,0.09201500621758507,0.8,0,0.0,continue
2022-05-31,15,8,6,1,7,8,NORMAL,-0.009073003063347315,0.08181035993125274,0.75,1,0.1111,continue
2022-06-01,0,0,0,0,0,0,NORMAL,0.0,0.09177720009171297,0.75,0,0.0,continue
2022-06-02,0,0,0,0,0,0,NORMAL,0.0,0.09868548767119889,0.75,0,0.0,continue
2022-06-06,16,7,6,3,8,8,WARNING,0.0,0.11669238257517023,0.8,0,0.3,warn
2022-06-07,0,0,0,0,0,0,NORMAL,-0.009981281327363449,0.09623462439068131,0.75,1,0.0,continue
2022-06-08,0,0,0,0,0,0,NORMAL,-0.01962066200194171,0.08873816867298712,0.7,2,0.0,continue
2022-06-09,18,9,4,5,5,13,WARNING,-0.03313130799542948,0.06963779218255883,0.7,3,0.3571,warn
2022-06-10,0,0,0,0,0,0,NORMAL,-0.02286319974205381,0.07492605150342646,0.7,0,0.0,continue
2022-06-13,0,0,0,0,0,0,NORMAL,-0.016840203918124488,0.07188698665403215,0.7,0,0.0,continue
2022-06-14,16,9,6,1,6,10,NORMAL,-0.02468112432325705,0.07004022582468927,0.65,1,0.1,continue
2022-06-15,0,0,0,0,0,0,NORMAL,-0.025054812496193072,0.04765839150271978,0.65,2,0.0,continue
2022-06-16,0,0,0,0,0,0,NORMAL,-0.010218541899279968,0.05284530415500588,0.65,0,0.0,continue
2022-06-17,19,9,9,1,11,8,NORMAL,-0.02315020778300651,0.03605007719239528,0.6,1,0.1,continue
2022-06-20,0,0,0,0,0,0,NORMAL,-0.01680822789058662,0.018280144384387187,0.6,0,0.0,continue
2022-06-21,0,0,0,0,0,0,NORMAL,-0.011826827785088449,0.06066519531999326,0.6,0,0.0,continue
2022-06-22,14,6,5,3,5,9,WARNING,-0.022082017738123683,0.01912898756059045,0.6,1,0.3333,warn
2022-06-23,0,0,0,0,0,0,NORMAL,-0.013245826380845108,0.025072814593519288,0.6,0,0.0,continue
2022-06-24,0,0,0,0,0,0,NORMAL,-0.007406163231274113,0.024025846160102393,0.6,0,0.0,continue
2022-06-27,14,5,3,6,3,11,HALTED,-0.005721465321735604,0.022086608855733658,0.6,0,0.5455,halt
2022-06-28,0,0,0,0,0,0,NORMAL,0.0,0.054886448921454,0.6,0,0.0,continue
2022-06-29,0,0,0,0,0,0,NORMAL,-0.014564613419905096,0.025492181302710915,0.6,1,0.0,continue
2022-06-30,16,6,5,5,5,11,HALTED,-0.012849711883710807,0.024548829777225833,0.6,0,0.4545,halt
2022-07-01,0,0,0,0,0,0,WARNING,-0.018167182489909905,-0.0015983652225426415,0.55,1,0.0,warn
2022-07-04,0,0,0,0,0,0,NORMAL,-0.017165772173409904,0.009496007943399665,0.55,0,0.0,continue
2022-07-05,15,7,5,3,9,6,WARNING,-0.0206456094127918,0.015812293079569217,0.55,1,0.3,warn
2022-07-06,0,0,0,0,0,0,NORMAL,-0.02439644536776948,0.026062027685528344,0.55,2,0.0,continue
2022-07-07,0,0,0,0,0,0,NORMAL,-0.02376724708905387,0.015934582149014664,0.6,0,0.0,continue
2022-07-08,15,4,8,3,9,6,HALTED,-0.014381306261062713,0.0194186165461554,0.6,0,0.4286,halt
2022-07-11,0,0,0,0,0,0,NORMAL,-0.02217086091899194,0.019492616710462984,0.55,1,0.0,continue
2022-07-12,0,0,0,0,0,0,NORMAL,-0.03266985750040247,0.008932844631529324,0.55,2,0.0,continue
2022-07-13,14,5,4,5,5,9,HALTED,-0.01667687311573337,0.01024027630372859,0.6,0,0.5,halt
2022-07-14,0,0,0,0,0,0,NORMAL,-0.019279449473678927,0.020904755054427016,0.55,1,0.0,continue
2022-07-15,0,0,0,0,0,0,WARNING,-0.04942026430289728,-0.016853911654058362,0.55,2,0.0,warn
2022-07-18,14,7,4,3,6,8,WARNING,-0.012466460705704195,0.01621718412622708,0.55,0,0.3,warn
2022-07-19,0,0,0,0,0,0,NORMAL,0.0,0.04046273702451053,0.55,0,0.0,continue
2022-07-20,0,0,0,0,0,0,NORMAL,0.0,0.03456966830916253,0.6,0,0.0,continue
2022-07-21,17,2,5,10,5,12,HALTED,-0.0017621171086022727,0.026670743882697634,0.55,1,0.8333,halt
2022-07-22,0,0,0,0,0,0,NORMAL,0.0,0.042664716668221025,0.55,0,0.0,continue
2022-07-25,1,0,1,0,1,0,NORMAL,0.0,0.022239996397103834,0.55,0,0.0,continue
2022-07-26,19,5,4,10,6,13,HALTED,0.0,0.04359309279697987,0.55,0,0.6667,halt
2022-07-27,0,0,0,0,0,0,NORMAL,0.0,0.04582687345328096,0.6,0,0.0,continue
2022-07-28,0,0,0,0,0,0,NORMAL,-0.002129057314015162,0.04925224255781324,0.55,1,0.0,continue
2022-07-29,18,4,3,11,4,14,HALTED,-0.00018980896278895002,0.05022018329521272,0.6,0,0.7333,halt
2022-08-01,0,0,0,0,0,0,NORMAL,0.0,0.06085968211291792,0.6,0,0.0,continue
2022-08-02,0,0,0,0,0,0,NORMAL,-0.0410716583848414,0.02119951453100377,0.6,1,0.0,continue
2022-08-03,20,10,3,7,7,13,HALTED,-0.03216401178456933,0.030021314475170424,0.65,0,0.4118,halt
2022-08-04,1,0,1,0,1,0,NORMAL,-0.0117548769117612,0.04172615174534422,0.65,0,0.0,continue
2022-08-05,0,0,0,0,0,0,NORMAL,-0.010209901031804988,0.05166628016051367,0.65,0,0.0,continue
2022-08-08,12,5,5,2,7,5,WARNING,0.0,0.09280271028405607,0.7,0,0.2857,warn
2022-08-09,1,0,1,0,1,0,NORMAL,0.0,0.08580738587859904,0.75,0,0.0,continue
2022-08-10,1,1,0,0,1,0,NORMAL,0.0,0.10838469328246036,0.75,0,0.0,continue
2022-08-11,14,6,2,6,3,11,HALTED,0.0,0.15805917144685067,0.8,0,0.5,halt
2022-08-12,0,0,0,0,0,0,NORMAL,0.0,0.12920255337030895,0.85,0,0.0,continue
2022-08-15,1,0,1,0,1,0,NORMAL,-0.004228054203137268,0.10974288304793434,0.8,1,0.0,continue
2022-08-16,16,6,1,9,1,15,HALTED,0.0,0.12737476782062673,0.8,0,0.6,halt
2022-08-17,0,0,0,0,0,0,NORMAL,-0.005021333408775908,0.12369392352222897,0.75,1,0.0,continue
2022-08-18,1,0,1,0,1,0,NORMAL,-0.00414668039744696,0.10555323152399332,0.8,0,0.0,continue
2022-08-19,14,10,1,3,4,10,NORMAL,-0.014541286965729332,0.09107561397280173,0.75,1,0.2308,continue
2022-08-22,0,0,0,0,0,0,NORMAL,-0.010080056240989572,0.0894567881559043,0.75,0,0.0,continue
2022-08-23,0,0,0,0,0,0,NORMAL,-0.00716585225306296,0.0884360482604869,0.75,0,0.0,continue
2022-08-24,19,3,5,11,6,13,HALTED,-0.03271924614983275,0.06268458554187406,0.7,1,0.7857,halt
2022-08-25,0,0,0,0,0,0,NORMAL,-0.033839772677700934,0.05939472759487874,0.7,2,0.0,continue
2022-08-26,0,0,0,0,0,0,WARNING,-0.040039120217809754,0.045743083281004626,0.65,3,0.0,warn
2022-08-29,17,4,3,10,6,11,HALTED,-0.025960399706104025,0.10652676917075521,0.65,0,0.7143,halt
2022-08-30,0,0,0,0,0,0,NORMAL,-0.015904565336920622,0.10766113012474587,0.7,0,0.0,continue
2022-08-31,0,0,0,0,0,0,NORMAL,-0.034283576976448536,0.06452631830264388,0.65,1,0.0,continue
2022-09-01,17,10,3,4,4,13,WARNING,-0.026908932316880046,0.07098119817096671,0.65,0,0.2857,warn
2022-09-02,0,0,0,0,0,0,NORMAL,-0.012751566194356249,0.057010384278206816,0.65,0,0.0,continue
2022-09-05,0,0,0,0,0,0,NORMAL,-0.0035320319336763634,0.05629100722546476,0.65,0,0.0,continue
2022-09-06,15,5,6,4,8,7,HALTED,-0.004916465100623116,0.03607937793792226,0.6,1,0.4444,halt
2022-09-07,0,0,0,0,0,0,NORMAL,-0.007615813185097789,0.020304537134204104,0.55,2,0.0,continue
2022-09-08,0,0,0,0,0,0,WARNING,-0.015663435350566718,-0.0009454620771880418,0.5,3,0.0,warn
2022-09-09,14,5,6,3,7,7,WARNING,-0.026460008730985942,-0.007708003372788541,0.45,4,0.375,warn
2022-09-13,0,0,0,0,0,0,WARNING,-0.007174362987654105,-0.007174362987654059,0.5,0,0.0,warn
2022-09-14,0,0,0,0,0,0,WARNING,-0.010394632261066067,-0.005400416142286701,0.45,1,0.0,warn
2022-09-15,11,5,4,2,5,6,WARNING,-0.026378675012676222,-0.022324567461503353,0.45,2,0.2857,warn
2022-09-16,0,0,0,0,0,0,WARNING,-0.05996235486913268,-0.04609129464546502,0.4,3,0.0,warn
2022-09-19,0,0,0,0,0,0,HALTED,-0.07104493710578372,-0.0615856678604666,0.4,4,0.0,halt
2022-09-20,15,6,5,4,5,10,HALTED,-0.05915431039947176,-0.05236368860235874,0.4,0,0.4,halt
2022-09-21,0,0,0,0,0,0,WARNING,-0.04766321290244573,-0.015449461485850913,0.4,0,0.0,warn
2022-09-22,0,0,0,0,0,0,WARNING,-0.052731756801217805,-0.019553676076975113,0.4,1,0.0,warn
2022-09-23,15,7,5,3,5,10,WARNING,-0.07242109719638821,-0.03373260063048167,0.4,2,0.3,warn
2022-09-26,0,0,0,0,0,0,HALTED,-0.09590976118856241,-0.07181367314157727,0.4,3,0.0,halt
2022-09-27,0,0,0,0,0,0,HALTED,-0.06862113449139066,-0.05356855371706748,0.4,0,0.0,halt
2022-09-28,17,3,4,10,4,13,HALTED,-0.08000165345909316,-0.04734109868351044,0.35,1,0.7692,halt
2022-09-29,0,0,0,0,0,0,HALTED,-0.08519223808030431,-0.05989501671430797,0.35,2,0.0,halt
2022-09-30,0,0,0,0,0,0,HALTED,-0.08992806043053196,-0.07817332658475429,0.3,3,0.0,halt
2022-10-10,19,10,4,5,8,11,HALTED,-0.10544034192316201,-0.10226952923257715,0.25,4,0.3333,halt
2022-10-11,0,0,0,0,0,0,HALTED,-0.10287652327255388,-0.09844405493236963,0.25,0,0.0,halt
2022-10-12,0,0,0,0,0,0,HALTED,-0.08436037640017996,-0.07733352086292,0.3,0,0.0,halt
2022-10-13,18,4,6,8,7,11,HALTED,-0.07057124888802825,-0.0557815441479782,0.35,0,0.6667,halt
2022-10-14,0,0,0,0,0,0,WARNING,-0.05984033662787927,-0.03428757749682365,0.4,0,0.0,warn
2022-10-17,0,0,0,0,0,0,WARNING,-0.03891741824508855,-0.03197243712698339,0.45,0,0.0,warn
2022-10-18,14,3,3,8,5,9,HALTED,-0.03513724861831197,-0.02500250823596306,0.45,0,0.7273,halt
2022-10-19,0,0,0,0,0,0,WARNING,-0.04174318446002042,-0.01578078566381469,0.45,1,0.0,warn
2022-10-20,0,0,0,0,0,0,WARNING,-0.042158122916313254,0.01893991378434734,0.45,2,0.0,warn
2022-10-21,20,10,5,5,5,15,WARNING,-0.031126984055768143,0.04297081166192118,0.5,0,0.3333,warn
2022-10-24,0,0,0,0,0,0,NORMAL,-0.05202934821162175,0.007572933868544629,0.5,1,0.0,continue
2022-10-25,0,0,0,0,0,0,WARNING,-0.06640317603657696,-0.0196778738236556,0.45,2,0.0,warn
2022-10-26,16,6,6,4,6,10,WARNING,-0.04396984634530285,0.009249661348645244,0.45,0,0.4,warn
2022-10-27,0,0,0,0,0,0,NORMAL,-0.03927802288711243,0.03573073321212972,0.5,0,0.0,continue
2022-10-28,0,0,0,0,0,0,NORMAL,-0.07480407718912543,0.023344665270563558,0.5,1,0.0,continue
2022-10-31,11,7,2,2,3,8,NORMAL,-0.06366888897790715,0.005317111754279624,0.55,0,0.2222,continue
2022-11-01,0,0,0,0,0,0,NORMAL,-0.043502301914442765,0.03967327950303812,0.55,0,0.0,continue
2022-11-02,0,0,0,0,0,0,NORMAL,-0.03507217843206612,0.05478753212922327,0.6,0,0.0,continue
2022-11-03,17,3,7,7,8,9,HALTED,-0.034920613489590774,0.060442965604415644,0.65,0,0.7,halt
2022-11-04,0,0,0,0,0,0,NORMAL,-0.02614235278846689,0.08864471857044531,0.7,0,0.0,continue
2022-11-07,0,0,0,0,0,0,NORMAL,-0.013407724561745922,0.09972852236257923,0.75,0,0.0,continue
2022-11-08,15,4,5,6,5,10,HALTED,-0.009825610969497984,0.08140185670171185,0.75,0,0.6,halt
2022-11-09,0,0,0,0,0,0,NORMAL,-0.0096958624119575,0.06549763648180584,0.75,0,0.0,continue
2022-11-10,0,0,0,0,0,0,NORMAL,-0.011338594767946549,0.051588835119738,0.7,1,0.0,continue
2022-11-11,15,4,3,8,3,12,HALTED,0.0,0.04747574334944793,0.7,0,0.6667,halt
2022-11-14,1,0,1,0,1,0,NORMAL,0.0,0.044690393532965444,0.7,0,0.0,continue
2022-11-15,0,0,0,0,0,0,NORMAL,0.0,0.05330919091298347,0.7,0,0.0,continue
2022-11-16,13,6,2,5,2,11,HALTED,0.0,0.05525287227290998,0.75,0,0.4545,halt
2022-11-17,0,0,0,0,0,0,NORMAL,0.0,0.04864962582698129,0.8,0,0.0,continue
2022-11-18,0,0,0,0,0,0,NORMAL,-0.001323825003446354,0.07035308161110754,0.75,1,0.0,continue
2022-11-21,19,3,4,12,5,14,HALTED,-0.003951276247750837,0.083973049290057,0.75,2,0.8,halt
2022-11-22,0,0,0,0,0,0,WARNING,-0.006813557863368492,0.055495676856867515,0.75,3,0.0,warn
2022-11-23,0,0,0,0,0,0,WARNING,-0.021274164938979847,0.03504824562560316,0.7,4,0.0,warn
2022-11-24,19,8,3,8,4,15,HALTED,-0.012156709030215406,0.08480483248067028,0.7,0,0.5,halt
2022-11-25,0,0,0,0,0,0,NORMAL,-0.019006902833865344,0.06447082916200464,0.7,1,0.0,continue
2022-11-28,0,0,0,0,0,0,NORMAL,-0.020465070154996677,0.04047886991610561,0.65,2,0.0,continue
2022-11-29,18,6,5,7,7,11,HALTED,-0.0071973944114664635,0.045358720572210576,0.65,0,0.5385,halt
2022-11-30,0,0,0,0,0,0,NORMAL,-0.012214526802751213,0.03991265251996823,0.6,1,0.0,continue
2022-12-01,0,0,0,0,0,0,NORMAL,-0.003115916750411229,0.040031395947282444,0.6,0,0.0,continue
2022-12-02,15,6,6,3,6,9,WARNING,0.0,0.038346164623763945,0.6,0,0.3333,warn
2022-12-05,0,0,0,0,0,0,NORMAL,0.0,0.04047797195816494,0.6,0,0.0,continue
2022-12-06,0,0,0,0,0,0,NORMAL,-0.005880759293090522,0.03422365085575363,0.55,1,0.0,continue
2022-12-07,12,6,4,2,5,7,NORMAL,-0.005271139802968073,0.03657735451073596,0.55,0,0.25,continue
2022-12-08,0,0,0,0,0,0,NORMAL,-0.005543902293371159,0.017713447888468625,0.55,1,0.0,continue
2022-12-09,0,0,0,0,0,0,NORMAL,0.0,0.03754212251264355,0.55,0,0.0,continue
2022-12-12,21,2,3,16,4,17,HALTED,-0.017531815888571684,0.017980793096070258,0.5,1,0.8889,halt
2022-12-13,0,0,0,0,0,0,WARNING,-0.018022848976432488,0.016037877030179004,0.45,2,0.0,warn
2022-12-14,0,0,0,0,0,0,WARNING,-0.012751690156463309,0.016220640004082965,0.45,0,0.0,warn
2022-12-15,10,6,3,1,3,7,WARNING,-0.012009198379424976,0.018333016060377627,0.45,0,0.1429,warn
2022-12-16,0,0,0,0,0,0,WARNING,-0.026094692859724794,0.006462879096594154,0.45,1,0.0,warn
2022-12-19,0,0,0,0,0,0,WARNING,-0.042283737466257576,-0.007415035869627329,0.45,2,0.0,warn
2022-12-20,14,7,3,4,4,10,WARNING,-0.04458008947734526,0.004835217173421391,0.45,3,0.3636,warn
2022-12-21,0,0,0,0,0,0,WARNING,-0.04130131506890885,-0.001022539538833911,0.5,0,0.0,warn
2022-12-22,0,0,0,0,0,0,WARNING,-0.05457978331099841,-0.007979730431546761,0.45,1,0.0,warn
2022-12-23,14,6,2,6,2,12,HALTED,-0.041452116581388976,0.007292261937387634,0.5,0,0.5,halt
2022-12-26,0,0,0,0,0,0,NORMAL,-0.03406604539362907,0.001488892571047229,0.55,0,0.0,continue
2022-12-27,0,0,0,0,0,0,NORMAL,-0.029402612953194934,0.011435273353699982,0.55,0,0.0,continue
2022-12-28,17,8,2,7,2,15,HALTED,-0.03649939840001823,-0.005124030808306257,0.55,1,0.4667,halt
2022-12-29,0,0,0,0,0,0,WARNING,-0.03079524605041569,-0.010548431953652071,0.55,0,0.0,warn
2022-12-30,1,0,1,0,1,0,WARNING,-0.0188184269885542,-0.0039900351726139816,0.55,0,0.0,warn
2023-01-03,12,1,11,0,11,1,WARNING,-0.021898227051181808,-0.0012429296864012729,0.5,1,0.0,warn
2023-01-04,0,0,0,0,0,0,WARNING,-0.021871878934272115,-0.0018281298236103583,0.55,0,0.0,warn
2023-01-05,0,0,0,0,0,0,WARNING,-0.021924575168091355,-0.0016081389917486089,0.5,1,0.0,warn
2023-01-06,0,0,0,0,0,0,WARNING,-0.021757703760997223,-0.02175770376099717,0.55,0,0.0,warn
2023-01-09,0,0,0,0,0,0,WARNING,-0.02172257293845097,-0.004265539706682198,0.55,0,0.0,warn
2023-01-10,0,0,0,0,0,0,WARNING,-0.021582049648266526,-0.0036245249373919597,0.6,0,0.0,warn
2023-01-11,0,0,0,0,0,0,WARNING,-0.021634745882085766,-0.008997792791390347,0.6,1,0.0,warn
2023-01-12,0,0,0,0,0,0,WARNING,-0.021661093998995313,-0.009769216073407305,0.55,2,0.0,warn
2023-01-13,0,0,0,0,0,0,NORMAL,-0.02153813612008371,0.0046786445316955305,0.55,0,0.0,continue
2023-01-16,0,0,0,0,0,0,NORMAL,-0.021617180470812496,0.02157899766760707,0.55,1,0.0,continue
2023-01-17,0,0,0,0,0,0,NORMAL,-0.021476657180628054,0.024181443198183494,0.6,0,0.0,continue
2023-01-18,0,0,0,0,0,0,NORMAL,-0.021265872245351248,0.020898581732171406,0.65,0,0.0,continue
2023-01-19,0,0,0,0,0,0,NORMAL,-0.021230741422804997,0.0352743058583902,0.65,0,0.0,continue
2023-01-20,0,0,0,0,0,0,NORMAL,-0.02081795425788795,0.021526480502894074,0.7,0,0.0,continue
2023-01-30,0,0,0,0,0,0,NORMAL,-0.02087943319734375,0.013651670627583545,0.65,1,0.0,continue
2023-01-31,0,0,0,0,0,0,NORMAL,-0.020870650491707186,0.008790423892905297,0.65,0,0.0,continue
2023-02-01,11,10,1,0,2,9,NORMAL,-0.016013811203827513,0.02126162366912121,0.65,0,0.0,continue
2023-02-02,1,0,1,0,1,0,NORMAL,-0.016217398005533692,0.01504104059072775,0.65,1,0.0,continue
2023-02-03,0,0,0,0,0,0,NORMAL,-0.01607337391659891,0.0027977014117073207,0.65,0,0.0,continue
2023-02-06,10,10,0,0,1,9,NORMAL,-0.015823714760814147,0.006210511480879921,0.65,0,0.0,continue
2023-02-07,0,0,0,0,0,0,NORMAL,-0.012804122294938413,0.009270520337820276,0.7,0,0.0,continue
2023-02-08,0,0,0,0,0,0,NORMAL,-0.013910866040185656,0.008193344730323737,0.65,1,0.0,continue
